"run","Blank","Consumer Shock Probability","Consumer Distribution Deviation","Consumer Initial Endowment","Consumer Income","Bank Assets Visible","Consumer Shock Multiplier","All Consumers Visible","Bank Initial Endowment","Consumer Mean Rate of Consumption","Consumer Short Term Payout","Bank Long Term Asset Return","Bank Short Term Asset Return","randomSeed","Consumer Long Term Payout","Expected Average Withdrawal","Bank Count","Consumer Count","Bank Cost 2","Consumer Group Size"
175,0.87,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770750666,5.7142857,82500.0,1,100,5000.0,10
177,0.88,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770750109,5.7142857,82500.0,1,100,5000.0,10
179,0.89,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770749491,5.7142857,82500.0,1,100,5000.0,10
181,0.9,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770748972,5.7142857,82500.0,1,100,5000.0,10
183,0.91,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770748448,5.7142857,82500.0,1,100,5000.0,10
185,0.92,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770747948,5.7142857,82500.0,1,100,5000.0,10
187,0.93,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770747420,5.7142857,82500.0,1,100,5000.0,10
189,0.94,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770746840,5.7142857,82500.0,1,100,5000.0,10
191,0.95,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770746292,5.7142857,82500.0,1,100,5000.0,10
193,0.96,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770745796,5.7142857,82500.0,1,100,5000.0,10
195,0.97,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770745296,5.7142857,82500.0,1,100,5000.0,10
197,0.98,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770744647,5.7142857,82500.0,1,100,5000.0,10
199,0.99,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770744224,5.7142857,82500.0,1,100,5000.0,10
201,1.0,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770743891,5.7142857,82500.0,1,100,5000.0,10
2,0.005,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770801479,5.7142857,82500.0,1,100,5000.0,10
4,0.015,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770799981,5.7142857,82500.0,1,100,5000.0,10
6,0.025,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770799220,5.7142857,82500.0,1,100,5000.0,10
8,0.035,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770798539,5.7142857,82500.0,1,100,5000.0,10
10,0.045,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770797814,5.7142857,82500.0,1,100,5000.0,10
12,0.055,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770797307,5.7142857,82500.0,1,100,5000.0,10
14,0.065,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770796494,5.7142857,82500.0,1,100,5000.0,10
16,0.075,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770795891,5.7142857,82500.0,1,100,5000.0,10
18,0.085,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770795118,5.7142857,82500.0,1,100,5000.0,10
20,0.095,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770794478,5.7142857,82500.0,1,100,5000.0,10
22,0.105,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770793962,5.7142857,82500.0,1,100,5000.0,10
24,0.115,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770793258,5.7142857,82500.0,1,100,5000.0,10
26,0.125,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770792702,5.7142857,82500.0,1,100,5000.0,10
28,0.135,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770791864,5.7142857,82500.0,1,100,5000.0,10
30,0.145,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770791372,5.7142857,82500.0,1,100,5000.0,10
32,0.155,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770790705,5.7142857,82500.0,1,100,5000.0,10
34,0.165,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770790103,5.7142857,82500.0,1,100,5000.0,10
36,0.175,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770789522,5.7142857,82500.0,1,100,5000.0,10
38,0.185,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770788884,5.7142857,82500.0,1,100,5000.0,10
40,0.195,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770788322,5.7142857,82500.0,1,100,5000.0,10
42,0.205,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770787803,5.7142857,82500.0,1,100,5000.0,10
44,0.215,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770787105,5.7142857,82500.0,1,100,5000.0,10
46,0.225,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770786545,5.7142857,82500.0,1,100,5000.0,10
48,0.235,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770785912,5.7142857,82500.0,1,100,5000.0,10
50,0.245,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770785158,5.7142857,82500.0,1,100,5000.0,10
52,0.255,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770784375,5.7142857,82500.0,1,100,5000.0,10
54,0.265,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770783646,5.7142857,82500.0,1,100,5000.0,10
56,0.275,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770783009,5.7142857,82500.0,1,100,5000.0,10
58,0.285,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770782426,5.7142857,82500.0,1,100,5000.0,10
60,0.295,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770781914,5.7142857,82500.0,1,100,5000.0,10
62,0.305,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770781386,5.7142857,82500.0,1,100,5000.0,10
64,0.315,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770780778,5.7142857,82500.0,1,100,5000.0,10
66,0.325,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770780241,5.7142857,82500.0,1,100,5000.0,10
68,0.335,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770779586,5.7142857,82500.0,1,100,5000.0,10
70,0.345,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770778983,5.7142857,82500.0,1,100,5000.0,10
72,0.355,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770778415,5.7142857,82500.0,1,100,5000.0,10
74,0.365,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770777727,5.7142857,82500.0,1,100,5000.0,10
76,0.375,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770777067,5.7142857,82500.0,1,100,5000.0,10
78,0.385,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770776327,5.7142857,82500.0,1,100,5000.0,10
80,0.395,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770775659,5.7142857,82500.0,1,100,5000.0,10
82,0.405,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770775021,5.7142857,82500.0,1,100,5000.0,10
84,0.415,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770774531,5.7142857,82500.0,1,100,5000.0,10
86,0.425,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770774062,5.7142857,82500.0,1,100,5000.0,10
88,0.435,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770773587,5.7142857,82500.0,1,100,5000.0,10
90,0.445,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770773064,5.7142857,82500.0,1,100,5000.0,10
92,0.455,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770772604,5.7142857,82500.0,1,100,5000.0,10
94,0.465,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770772062,5.7142857,82500.0,1,100,5000.0,10
96,0.475,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770771557,5.7142857,82500.0,1,100,5000.0,10
98,0.485,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770771026,5.7142857,82500.0,1,100,5000.0,10
100,0.495,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770770511,5.7142857,82500.0,1,100,5000.0,10
102,0.505,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770770025,5.7142857,82500.0,1,100,5000.0,10
104,0.515,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770769499,5.7142857,82500.0,1,100,5000.0,10
106,0.525,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770768992,5.7142857,82500.0,1,100,5000.0,10
108,0.535,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770768438,5.7142857,82500.0,1,100,5000.0,10
110,0.545,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770767954,5.7142857,82500.0,1,100,5000.0,10
112,0.555,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770767431,5.7142857,82500.0,1,100,5000.0,10
114,0.565,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770766892,5.7142857,82500.0,1,100,5000.0,10
116,0.575,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770766362,5.7142857,82500.0,1,100,5000.0,10
118,0.585,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770765861,5.7142857,82500.0,1,100,5000.0,10
120,0.595,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770765330,5.7142857,82500.0,1,100,5000.0,10
122,0.605,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770764754,5.7142857,82500.0,1,100,5000.0,10
124,0.615,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770764280,5.7142857,82500.0,1,100,5000.0,10
126,0.625,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770763737,5.7142857,82500.0,1,100,5000.0,10
128,0.635,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770763268,5.7142857,82500.0,1,100,5000.0,10
