"run","Blank","Consumer Shock Probability","Consumer Distribution Deviation","Consumer Initial Endowment","Consumer Income","Bank Assets Visible","Consumer Shock Multiplier","All Consumers Visible","Bank Initial Endowment","Consumer Mean Rate of Consumption","Consumer Short Term Payout","Bank Long Term Asset Return","Bank Short Term Asset Return","randomSeed","Consumer Long Term Payout","Expected Average Withdrawal","Bank Count","Consumer Count","Bank Cost 2","Consumer Group Size"
147,0.146,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666456496,1.73913,42500.0,1,100,5000.0,10
149,0.148,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666455463,1.73913,42500.0,1,100,5000.0,10
151,0.15,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666454329,1.73913,42500.0,1,100,5000.0,10
153,0.152,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666453276,1.73913,42500.0,1,100,5000.0,10
155,0.154,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666452312,1.73913,42500.0,1,100,5000.0,10
157,0.156,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666451348,1.73913,42500.0,1,100,5000.0,10
159,0.158,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666450484,1.73913,42500.0,1,100,5000.0,10
161,0.16,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666449397,1.73913,42500.0,1,100,5000.0,10
163,0.162,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666448249,1.73913,42500.0,1,100,5000.0,10
165,0.164,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666447152,1.73913,42500.0,1,100,5000.0,10
167,0.166,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666446028,1.73913,42500.0,1,100,5000.0,10
169,0.168,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666445423,1.73913,42500.0,1,100,5000.0,10
171,0.17,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666444760,1.73913,42500.0,1,100,5000.0,10
173,0.172,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666444018,1.73913,42500.0,1,100,5000.0,10
