"run","Blank","Consumer Shock Probability","Consumer Distribution Deviation","Consumer Initial Endowment","Consumer Income","Bank Assets Visible","Consumer Shock Multiplier","All Consumers Visible","Bank Initial Endowment","Consumer Mean Rate of Consumption","Consumer Short Term Payout","Bank Long Term Asset Return","Bank Short Term Asset Return","randomSeed","Consumer Long Term Payout","Expected Average Withdrawal","Bank Count","Consumer Count","Bank Cost 2","Consumer Group Size"
321,0.32,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667022783,1.73913,42500.0,1,100,5000.0,10
323,0.322,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667021964,1.73913,42500.0,1,100,5000.0,10
325,0.324,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667020786,1.73913,42500.0,1,100,5000.0,10
327,0.326,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667019878,1.73913,42500.0,1,100,5000.0,10
329,0.328,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667019242,1.73913,42500.0,1,100,5000.0,10
331,0.33,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667018517,1.73913,42500.0,1,100,5000.0,10
333,0.332,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667017565,1.73913,42500.0,1,100,5000.0,10
335,0.334,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667016925,1.73913,42500.0,1,100,5000.0,10
337,0.336,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667016144,1.73913,42500.0,1,100,5000.0,10
339,0.338,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667015370,1.73913,42500.0,1,100,5000.0,10
341,0.34,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667014633,1.73913,42500.0,1,100,5000.0,10
343,0.342,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667013945,1.73913,42500.0,1,100,5000.0,10
345,0.344,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667013194,1.73913,42500.0,1,100,5000.0,10
347,0.346,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667012455,1.73913,42500.0,1,100,5000.0,10
349,0.348,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667011792,1.73913,42500.0,1,100,5000.0,10
351,0.35,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667010954,1.73913,42500.0,1,100,5000.0,10
353,0.352,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667010200,1.73913,42500.0,1,100,5000.0,10
355,0.354,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667009455,1.73913,42500.0,1,100,5000.0,10
357,0.356,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667008627,1.73913,42500.0,1,100,5000.0,10
359,0.358,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667007870,1.73913,42500.0,1,100,5000.0,10
361,0.36,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667007235,1.73913,42500.0,1,100,5000.0,10
363,0.362,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667006496,1.73913,42500.0,1,100,5000.0,10
365,0.364,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667005950,1.73913,42500.0,1,100,5000.0,10
367,0.366,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667005200,1.73913,42500.0,1,100,5000.0,10
369,0.368,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667004346,1.73913,42500.0,1,100,5000.0,10
371,0.37,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667003585,1.73913,42500.0,1,100,5000.0,10
373,0.372,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667002923,1.73913,42500.0,1,100,5000.0,10
375,0.374,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667002332,1.73913,42500.0,1,100,5000.0,10
377,0.376,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667001515,1.73913,42500.0,1,100,5000.0,10
379,0.378,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667000824,1.73913,42500.0,1,100,5000.0,10
381,0.38,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-667000162,1.73913,42500.0,1,100,5000.0,10
383,0.382,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666999200,1.73913,42500.0,1,100,5000.0,10
385,0.384,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666998567,1.73913,42500.0,1,100,5000.0,10
387,0.386,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666997912,1.73913,42500.0,1,100,5000.0,10
389,0.388,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666997108,1.73913,42500.0,1,100,5000.0,10
391,0.39,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666996475,1.73913,42500.0,1,100,5000.0,10
393,0.392,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666995690,1.73913,42500.0,1,100,5000.0,10
395,0.394,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666994891,1.73913,42500.0,1,100,5000.0,10
397,0.396,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666994163,1.73913,42500.0,1,100,5000.0,10
399,0.398,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666993387,1.73913,42500.0,1,100,5000.0,10
401,0.4,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666992749,1.73913,42500.0,1,100,5000.0,10
403,0.402,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666991970,1.73913,42500.0,1,100,5000.0,10
405,0.404,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666991178,1.73913,42500.0,1,100,5000.0,10
407,0.406,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666990326,1.73913,42500.0,1,100,5000.0,10
409,0.408,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666989732,1.73913,42500.0,1,100,5000.0,10
411,0.41,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666988892,1.73913,42500.0,1,100,5000.0,10
413,0.412,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666988192,1.73913,42500.0,1,100,5000.0,10
415,0.414,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666987480,1.73913,42500.0,1,100,5000.0,10
417,0.416,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666986596,1.73913,42500.0,1,100,5000.0,10
419,0.418,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666986024,1.73913,42500.0,1,100,5000.0,10
421,0.42,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666985275,1.73913,42500.0,1,100,5000.0,10
423,0.422,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666984528,1.73913,42500.0,1,100,5000.0,10
425,0.424,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666983783,1.73913,42500.0,1,100,5000.0,10
427,0.426,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666983053,1.73913,42500.0,1,100,5000.0,10
429,0.428,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666982393,1.73913,42500.0,1,100,5000.0,10
431,0.43,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666981604,1.73913,42500.0,1,100,5000.0,10
433,0.432,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666980814,1.73913,42500.0,1,100,5000.0,10
435,0.434,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666979967,1.73913,42500.0,1,100,5000.0,10
437,0.436,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666979417,1.73913,42500.0,1,100,5000.0,10
439,0.438,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666978643,1.73913,42500.0,1,100,5000.0,10
441,0.44,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666977939,1.73913,42500.0,1,100,5000.0,10
443,0.442,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666977004,1.73913,42500.0,1,100,5000.0,10
445,0.444,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666976335,1.73913,42500.0,1,100,5000.0,10
447,0.446,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666975452,1.73913,42500.0,1,100,5000.0,10
449,0.448,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666974734,1.73913,42500.0,1,100,5000.0,10
451,0.45,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666973989,1.73913,42500.0,1,100,5000.0,10
453,0.452,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666973218,1.73913,42500.0,1,100,5000.0,10
455,0.454,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666972469,1.73913,42500.0,1,100,5000.0,10
457,0.456,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666971703,1.73913,42500.0,1,100,5000.0,10
459,0.458,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666970965,1.73913,42500.0,1,100,5000.0,10
461,0.46,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666970205,1.73913,42500.0,1,100,5000.0,10
463,0.462,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666969247,1.73913,42500.0,1,100,5000.0,10
465,0.464,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666968547,1.73913,42500.0,1,100,5000.0,10
467,0.466,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666968006,1.73913,42500.0,1,100,5000.0,10
469,0.468,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666967375,1.73913,42500.0,1,100,5000.0,10
471,0.47,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666966653,1.73913,42500.0,1,100,5000.0,10
473,0.472,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666965849,1.73913,42500.0,1,100,5000.0,10
475,0.474,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666965048,1.73913,42500.0,1,100,5000.0,10
477,0.476,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666964143,1.73913,42500.0,1,100,5000.0,10
479,0.478,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666963348,1.73913,42500.0,1,100,5000.0,10
481,0.48,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666962629,1.73913,42500.0,1,100,5000.0,10
483,0.482,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666961644,1.73913,42500.0,1,100,5000.0,10
485,0.484,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666960870,1.73913,42500.0,1,100,5000.0,10
487,0.486,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666959968,1.73913,42500.0,1,100,5000.0,10
489,0.488,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666958892,1.73913,42500.0,1,100,5000.0,10
491,0.49,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666958026,1.73913,42500.0,1,100,5000.0,10
493,0.492,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666957258,1.73913,42500.0,1,100,5000.0,10
495,0.494,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666956515,1.73913,42500.0,1,100,5000.0,10
497,0.496,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666955765,1.73913,42500.0,1,100,5000.0,10
499,0.498,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666955164,1.73913,42500.0,1,100,5000.0,10
501,0.5,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666954485,1.73913,42500.0,1,100,5000.0,10
503,0.502,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666953797,1.73913,42500.0,1,100,5000.0,10
505,0.504,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666953121,1.73913,42500.0,1,100,5000.0,10
507,0.506,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666952413,1.73913,42500.0,1,100,5000.0,10
509,0.508,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666951647,1.73913,42500.0,1,100,5000.0,10
511,0.51,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666950612,1.73913,42500.0,1,100,5000.0,10
513,0.512,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666949602,1.73913,42500.0,1,100,5000.0,10
515,0.514,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666948959,1.73913,42500.0,1,100,5000.0,10
517,0.516,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666948252,1.73913,42500.0,1,100,5000.0,10
519,0.518,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666947528,1.73913,42500.0,1,100,5000.0,10
521,0.52,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666946848,1.73913,42500.0,1,100,5000.0,10
523,0.522,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666946121,1.73913,42500.0,1,100,5000.0,10
525,0.524,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666945460,1.73913,42500.0,1,100,5000.0,10
527,0.526,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666944625,1.73913,42500.0,1,100,5000.0,10
529,0.528,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666944019,1.73913,42500.0,1,100,5000.0,10
531,0.53,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666943182,1.73913,42500.0,1,100,5000.0,10
533,0.532,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666942423,1.73913,42500.0,1,100,5000.0,10
535,0.534,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666941763,1.73913,42500.0,1,100,5000.0,10
537,0.536,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666941151,1.73913,42500.0,1,100,5000.0,10
539,0.538,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666940261,1.73913,42500.0,1,100,5000.0,10
541,0.54,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666939487,1.73913,42500.0,1,100,5000.0,10
543,0.542,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666938640,1.73913,42500.0,1,100,5000.0,10
545,0.544,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666938007,1.73913,42500.0,1,100,5000.0,10
547,0.546,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666937110,1.73913,42500.0,1,100,5000.0,10
549,0.548,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666936402,1.73913,42500.0,1,100,5000.0,10
551,0.55,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666935698,1.73913,42500.0,1,100,5000.0,10
553,0.552,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666934897,1.73913,42500.0,1,100,5000.0,10
555,0.554,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666934141,1.73913,42500.0,1,100,5000.0,10
557,0.556,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666933341,1.73913,42500.0,1,100,5000.0,10
559,0.558,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666932697,1.73913,42500.0,1,100,5000.0,10
561,0.56,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666932033,1.73913,42500.0,1,100,5000.0,10
563,0.562,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666931360,1.73913,42500.0,1,100,5000.0,10
565,0.564,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666930528,1.73913,42500.0,1,100,5000.0,10
567,0.566,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666929853,1.73913,42500.0,1,100,5000.0,10
569,0.568,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666929088,1.73913,42500.0,1,100,5000.0,10
571,0.57,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666928382,1.73913,42500.0,1,100,5000.0,10
573,0.572,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666927591,1.73913,42500.0,1,100,5000.0,10
575,0.574,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666926838,1.73913,42500.0,1,100,5000.0,10
577,0.576,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666925575,1.73913,42500.0,1,100,5000.0,10
579,0.578,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666924892,1.73913,42500.0,1,100,5000.0,10
581,0.58,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666924033,1.73913,42500.0,1,100,5000.0,10
583,0.582,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666923351,1.73913,42500.0,1,100,5000.0,10
585,0.584,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666922640,1.73913,42500.0,1,100,5000.0,10
587,0.586,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666921968,1.73913,42500.0,1,100,5000.0,10
589,0.588,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666921269,1.73913,42500.0,1,100,5000.0,10
591,0.59,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666920563,1.73913,42500.0,1,100,5000.0,10
593,0.592,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666919867,1.73913,42500.0,1,100,5000.0,10
595,0.594,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666918957,1.73913,42500.0,1,100,5000.0,10
597,0.596,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666918321,1.73913,42500.0,1,100,5000.0,10
599,0.598,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666917553,1.73913,42500.0,1,100,5000.0,10
601,0.6,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666916827,1.73913,42500.0,1,100,5000.0,10
603,0.602,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666916205,1.73913,42500.0,1,100,5000.0,10
605,0.604,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666915392,1.73913,42500.0,1,100,5000.0,10
607,0.606,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666914482,1.73913,42500.0,1,100,5000.0,10
609,0.608,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666913840,1.73913,42500.0,1,100,5000.0,10
611,0.61,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666913229,1.73913,42500.0,1,100,5000.0,10
613,0.612,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666912563,1.73913,42500.0,1,100,5000.0,10
615,0.614,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666911726,1.73913,42500.0,1,100,5000.0,10
617,0.616,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666910885,1.73913,42500.0,1,100,5000.0,10
619,0.618,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666910077,1.73913,42500.0,1,100,5000.0,10
621,0.62,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666909409,1.73913,42500.0,1,100,5000.0,10
623,0.622,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666908687,1.73913,42500.0,1,100,5000.0,10
625,0.624,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666907988,1.73913,42500.0,1,100,5000.0,10
627,0.626,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666907221,1.73913,42500.0,1,100,5000.0,10
629,0.628,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666906466,1.73913,42500.0,1,100,5000.0,10
631,0.63,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666905708,1.73913,42500.0,1,100,5000.0,10
633,0.632,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666905002,1.73913,42500.0,1,100,5000.0,10
635,0.634,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666904120,1.73913,42500.0,1,100,5000.0,10
637,0.636,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666903187,1.73913,42500.0,1,100,5000.0,10
639,0.638,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666902572,1.73913,42500.0,1,100,5000.0,10
641,0.64,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666901872,1.73913,42500.0,1,100,5000.0,10
643,0.642,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666900996,1.73913,42500.0,1,100,5000.0,10
645,0.644,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666900255,1.73913,42500.0,1,100,5000.0,10
647,0.646,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666899542,1.73913,42500.0,1,100,5000.0,10
649,0.648,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666898670,1.73913,42500.0,1,100,5000.0,10
651,0.65,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666897894,1.73913,42500.0,1,100,5000.0,10
653,0.652,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666897002,1.73913,42500.0,1,100,5000.0,10
655,0.654,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666896186,1.73913,42500.0,1,100,5000.0,10
