"run","Blank","Consumer Shock Probability","Consumer Distribution Deviation","Consumer Initial Endowment","Consumer Income","Bank Assets Visible","Consumer Shock Multiplier","All Consumers Visible","Bank Initial Endowment","Consumer Mean Rate of Consumption","Consumer Short Term Payout","Bank Long Term Asset Return","Bank Short Term Asset Return","randomSeed","Consumer Long Term Payout","Expected Average Withdrawal","Bank Count","Consumer Count","Bank Cost 2","Consumer Group Size"
51,0.05,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662152236,1.73913,42500.0,1,100,5000.0,10
53,0.052,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662151710,1.73913,42500.0,1,100,5000.0,10
55,0.054,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662151361,1.73913,42500.0,1,100,5000.0,10
57,0.056,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662151008,1.73913,42500.0,1,100,5000.0,10
59,0.058,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662150581,1.73913,42500.0,1,100,5000.0,10
61,0.06,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662150203,1.73913,42500.0,1,100,5000.0,10
63,0.062,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662149843,1.73913,42500.0,1,100,5000.0,10
65,0.064,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662149505,1.73913,42500.0,1,100,5000.0,10
67,0.066,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662149119,1.73913,42500.0,1,100,5000.0,10
69,0.068,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662148739,1.73913,42500.0,1,100,5000.0,10
71,0.07,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662148434,1.73913,42500.0,1,100,5000.0,10
73,0.072,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662147864,1.73913,42500.0,1,100,5000.0,10
75,0.074,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662147323,1.73913,42500.0,1,100,5000.0,10
77,0.076,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662146879,1.73913,42500.0,1,100,5000.0,10
79,0.078,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662146455,1.73913,42500.0,1,100,5000.0,10
81,0.08,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662146016,1.73913,42500.0,1,100,5000.0,10
83,0.082,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662145621,1.73913,42500.0,1,100,5000.0,10
85,0.084,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662145071,1.73913,42500.0,1,100,5000.0,10
87,0.086,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662144537,1.73913,42500.0,1,100,5000.0,10
89,0.088,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662144067,1.73913,42500.0,1,100,5000.0,10
91,0.09,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662143486,1.73913,42500.0,1,100,5000.0,10
93,0.092,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662142924,1.73913,42500.0,1,100,5000.0,10
95,0.094,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662142403,1.73913,42500.0,1,100,5000.0,10
97,0.096,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662141922,1.73913,42500.0,1,100,5000.0,10
99,0.098,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662141550,1.73913,42500.0,1,100,5000.0,10
101,0.1,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662141180,1.73913,42500.0,1,100,5000.0,10
103,0.102,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662140808,1.73913,42500.0,1,100,5000.0,10
105,0.104,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662140398,1.73913,42500.0,1,100,5000.0,10
107,0.106,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662139999,1.73913,42500.0,1,100,5000.0,10
109,0.108,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662139671,1.73913,42500.0,1,100,5000.0,10
111,0.11,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662139283,1.73913,42500.0,1,100,5000.0,10
113,0.112,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662138886,1.73913,42500.0,1,100,5000.0,10
115,0.114,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662138469,1.73913,42500.0,1,100,5000.0,10
117,0.116,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662138061,1.73913,42500.0,1,100,5000.0,10
119,0.118,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662137521,1.73913,42500.0,1,100,5000.0,10
121,0.12,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662137057,1.73913,42500.0,1,100,5000.0,10
123,0.122,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662136710,1.73913,42500.0,1,100,5000.0,10
125,0.124,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662136352,1.73913,42500.0,1,100,5000.0,10
127,0.126,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662136021,1.73913,42500.0,1,100,5000.0,10
129,0.128,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662135607,1.73913,42500.0,1,100,5000.0,10
131,0.13,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662135311,1.73913,42500.0,1,100,5000.0,10
133,0.132,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662134940,1.73913,42500.0,1,100,5000.0,10
135,0.134,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662134459,1.73913,42500.0,1,100,5000.0,10
137,0.136,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662134043,1.73913,42500.0,1,100,5000.0,10
139,0.138,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662133551,1.73913,42500.0,1,100,5000.0,10
141,0.14,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662133262,1.73913,42500.0,1,100,5000.0,10
143,0.142,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662132906,1.73913,42500.0,1,100,5000.0,10
145,0.144,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662132300,1.73913,42500.0,1,100,5000.0,10
147,0.146,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662131846,1.73913,42500.0,1,100,5000.0,10
149,0.148,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662131532,1.73913,42500.0,1,100,5000.0,10
151,0.15,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662131238,1.73913,42500.0,1,100,5000.0,10
153,0.152,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662130782,1.73913,42500.0,1,100,5000.0,10
155,0.154,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662130492,1.73913,42500.0,1,100,5000.0,10
157,0.156,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662130088,1.73913,42500.0,1,100,5000.0,10
159,0.158,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662129660,1.73913,42500.0,1,100,5000.0,10
161,0.16,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662129178,1.73913,42500.0,1,100,5000.0,10
163,0.162,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662128736,1.73913,42500.0,1,100,5000.0,10
165,0.164,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662128362,1.73913,42500.0,1,100,5000.0,10
167,0.166,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662127933,1.73913,42500.0,1,100,5000.0,10
169,0.168,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662127428,1.73913,42500.0,1,100,5000.0,10
171,0.17,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662127111,1.73913,42500.0,1,100,5000.0,10
173,0.172,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662126794,1.73913,42500.0,1,100,5000.0,10
175,0.174,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662126486,1.73913,42500.0,1,100,5000.0,10
177,0.176,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662126112,1.73913,42500.0,1,100,5000.0,10
179,0.178,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662125818,1.73913,42500.0,1,100,5000.0,10
181,0.18,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662125568,1.73913,42500.0,1,100,5000.0,10
183,0.182,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662125230,1.73913,42500.0,1,100,5000.0,10
185,0.184,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662124832,1.73913,42500.0,1,100,5000.0,10
187,0.186,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662124552,1.73913,42500.0,1,100,5000.0,10
189,0.188,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662124146,1.73913,42500.0,1,100,5000.0,10
191,0.19,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662123622,1.73913,42500.0,1,100,5000.0,10
193,0.192,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662123342,1.73913,42500.0,1,100,5000.0,10
195,0.194,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662123039,1.73913,42500.0,1,100,5000.0,10
197,0.196,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662122636,1.73913,42500.0,1,100,5000.0,10
199,0.198,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662122279,1.73913,42500.0,1,100,5000.0,10
201,0.2,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662121855,1.73913,42500.0,1,100,5000.0,10
203,0.202,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662121487,1.73913,42500.0,1,100,5000.0,10
205,0.204,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662121012,1.73913,42500.0,1,100,5000.0,10
207,0.206,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662120625,1.73913,42500.0,1,100,5000.0,10
209,0.208,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662120255,1.73913,42500.0,1,100,5000.0,10
211,0.21,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662119800,1.73913,42500.0,1,100,5000.0,10
213,0.212,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662119517,1.73913,42500.0,1,100,5000.0,10
215,0.214,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662119095,1.73913,42500.0,1,100,5000.0,10
217,0.216,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662118665,1.73913,42500.0,1,100,5000.0,10
219,0.218,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662118325,1.73913,42500.0,1,100,5000.0,10
221,0.22,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662118033,1.73913,42500.0,1,100,5000.0,10
223,0.222,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662117684,1.73913,42500.0,1,100,5000.0,10
225,0.224,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662117167,1.73913,42500.0,1,100,5000.0,10
227,0.226,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662116817,1.73913,42500.0,1,100,5000.0,10
229,0.228,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662116475,1.73913,42500.0,1,100,5000.0,10
231,0.23,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662116046,1.73913,42500.0,1,100,5000.0,10
233,0.232,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662115494,1.73913,42500.0,1,100,5000.0,10
235,0.234,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662115194,1.73913,42500.0,1,100,5000.0,10
237,0.236,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662114777,1.73913,42500.0,1,100,5000.0,10
239,0.238,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662114320,1.73913,42500.0,1,100,5000.0,10
241,0.24,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662114033,1.73913,42500.0,1,100,5000.0,10
243,0.242,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662113732,1.73913,42500.0,1,100,5000.0,10
245,0.244,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662113427,1.73913,42500.0,1,100,5000.0,10
247,0.246,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662113076,1.73913,42500.0,1,100,5000.0,10
249,0.248,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662112770,1.73913,42500.0,1,100,5000.0,10
251,0.25,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662112326,1.73913,42500.0,1,100,5000.0,10
253,0.252,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662112021,1.73913,42500.0,1,100,5000.0,10
255,0.254,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662111758,1.73913,42500.0,1,100,5000.0,10
257,0.256,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662111410,1.73913,42500.0,1,100,5000.0,10
259,0.258,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662111128,1.73913,42500.0,1,100,5000.0,10
261,0.26,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662110799,1.73913,42500.0,1,100,5000.0,10
263,0.262,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662110375,1.73913,42500.0,1,100,5000.0,10
265,0.264,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662110044,1.73913,42500.0,1,100,5000.0,10
267,0.266,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662109703,1.73913,42500.0,1,100,5000.0,10
269,0.268,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662109375,1.73913,42500.0,1,100,5000.0,10
271,0.27,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662108872,1.73913,42500.0,1,100,5000.0,10
273,0.272,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662108603,1.73913,42500.0,1,100,5000.0,10
275,0.274,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662108234,1.73913,42500.0,1,100,5000.0,10
277,0.276,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662107885,1.73913,42500.0,1,100,5000.0,10
279,0.278,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662107552,1.73913,42500.0,1,100,5000.0,10
281,0.28,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662107225,1.73913,42500.0,1,100,5000.0,10
283,0.282,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662106952,1.73913,42500.0,1,100,5000.0,10
285,0.284,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662106489,1.73913,42500.0,1,100,5000.0,10
287,0.286,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662106103,1.73913,42500.0,1,100,5000.0,10
289,0.288,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662105743,1.73913,42500.0,1,100,5000.0,10
291,0.29,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662105333,1.73913,42500.0,1,100,5000.0,10
293,0.292,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662104905,1.73913,42500.0,1,100,5000.0,10
295,0.294,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662104590,1.73913,42500.0,1,100,5000.0,10
297,0.296,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662104138,1.73913,42500.0,1,100,5000.0,10
299,0.298,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662103755,1.73913,42500.0,1,100,5000.0,10
301,0.3,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662103353,1.73913,42500.0,1,100,5000.0,10
303,0.302,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662103004,1.73913,42500.0,1,100,5000.0,10
305,0.304,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662102525,1.73913,42500.0,1,100,5000.0,10
307,0.306,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662102166,1.73913,42500.0,1,100,5000.0,10
309,0.308,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662101858,1.73913,42500.0,1,100,5000.0,10
311,0.31,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662101297,1.73913,42500.0,1,100,5000.0,10
313,0.312,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662100996,1.73913,42500.0,1,100,5000.0,10
315,0.314,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662100727,1.73913,42500.0,1,100,5000.0,10
317,0.316,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662100346,1.73913,42500.0,1,100,5000.0,10
319,0.318,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662099975,1.73913,42500.0,1,100,5000.0,10
321,0.32,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662099468,1.73913,42500.0,1,100,5000.0,10
323,0.322,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662099110,1.73913,42500.0,1,100,5000.0,10
325,0.324,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662098658,1.73913,42500.0,1,100,5000.0,10
327,0.326,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662098260,1.73913,42500.0,1,100,5000.0,10
329,0.328,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662097987,1.73913,42500.0,1,100,5000.0,10
