"run","Blank","Consumer Shock Probability","Consumer Distribution Deviation","Consumer Initial Endowment","Consumer Income","Bank Assets Visible","Consumer Shock Multiplier","All Consumers Visible","Bank Initial Endowment","Consumer Mean Rate of Consumption","Consumer Short Term Payout","Bank Long Term Asset Return","Bank Short Term Asset Return","randomSeed","Consumer Long Term Payout","Expected Average Withdrawal","Bank Count","Consumer Count","Bank Cost 2","Consumer Group Size"
47,0.138,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722255952,1.73913,42500.0,1,100,5000.0,10
49,0.144,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722255138,1.73913,42500.0,1,100,5000.0,10
51,0.15,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722254299,1.73913,42500.0,1,100,5000.0,10
53,0.156,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722253670,1.73913,42500.0,1,100,5000.0,10
55,0.162,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722252901,1.73913,42500.0,1,100,5000.0,10
57,0.168,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722252163,1.73913,42500.0,1,100,5000.0,10
59,0.174,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722251350,1.73913,42500.0,1,100,5000.0,10
61,0.18,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722250568,1.73913,42500.0,1,100,5000.0,10
63,0.186,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722249793,1.73913,42500.0,1,100,5000.0,10
65,0.192,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722249151,1.73913,42500.0,1,100,5000.0,10
67,0.198,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722248339,1.73913,42500.0,1,100,5000.0,10
69,0.204,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722247414,1.73913,42500.0,1,100,5000.0,10
71,0.21,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722246107,1.73913,42500.0,1,100,5000.0,10
73,0.216,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722245067,1.73913,42500.0,1,100,5000.0,10
75,0.222,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722244349,1.73913,42500.0,1,100,5000.0,10
77,0.228,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722243521,1.73913,42500.0,1,100,5000.0,10
79,0.234,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722242752,1.73913,42500.0,1,100,5000.0,10
81,0.24,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722241974,1.73913,42500.0,1,100,5000.0,10
83,0.246,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722241290,1.73913,42500.0,1,100,5000.0,10
85,0.252,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722240229,1.73913,42500.0,1,100,5000.0,10
87,0.258,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722239523,1.73913,42500.0,1,100,5000.0,10
89,0.264,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722238815,1.73913,42500.0,1,100,5000.0,10
91,0.27,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722237937,1.73913,42500.0,1,100,5000.0,10
93,0.276,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722237254,1.73913,42500.0,1,100,5000.0,10
95,0.282,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722236246,1.73913,42500.0,1,100,5000.0,10
97,0.288,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722235503,1.73913,42500.0,1,100,5000.0,10
99,0.294,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722234646,1.73913,42500.0,1,100,5000.0,10
101,0.3,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722233942,1.73913,42500.0,1,100,5000.0,10
103,0.306,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722233197,1.73913,42500.0,1,100,5000.0,10
105,0.312,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722232373,1.73913,42500.0,1,100,5000.0,10
107,0.318,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722231634,1.73913,42500.0,1,100,5000.0,10
109,0.324,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722230888,1.73913,42500.0,1,100,5000.0,10
111,0.33,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722230250,1.73913,42500.0,1,100,5000.0,10
113,0.336,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722229517,1.73913,42500.0,1,100,5000.0,10
115,0.342,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722228796,1.73913,42500.0,1,100,5000.0,10
117,0.348,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722228052,1.73913,42500.0,1,100,5000.0,10
119,0.354,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722227432,1.73913,42500.0,1,100,5000.0,10
121,0.36,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722226559,1.73913,42500.0,1,100,5000.0,10
123,0.366,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722225902,1.73913,42500.0,1,100,5000.0,10
125,0.372,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722225163,1.73913,42500.0,1,100,5000.0,10
127,0.378,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722224296,1.73913,42500.0,1,100,5000.0,10
129,0.384,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722223647,1.73913,42500.0,1,100,5000.0,10
131,0.39,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722222861,1.73913,42500.0,1,100,5000.0,10
133,0.396,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722222106,1.73913,42500.0,1,100,5000.0,10
135,0.402,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722221479,1.73913,42500.0,1,100,5000.0,10
137,0.408,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722220821,1.73913,42500.0,1,100,5000.0,10
139,0.414,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722219980,1.73913,42500.0,1,100,5000.0,10
141,0.42,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722219064,1.73913,42500.0,1,100,5000.0,10
143,0.426,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722218304,1.73913,42500.0,1,100,5000.0,10
145,0.432,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722217490,1.73913,42500.0,1,100,5000.0,10
147,0.438,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722216623,1.73913,42500.0,1,100,5000.0,10
149,0.444,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722215944,1.73913,42500.0,1,100,5000.0,10
151,0.45,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722215139,1.73913,42500.0,1,100,5000.0,10
153,0.456,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722214384,1.73913,42500.0,1,100,5000.0,10
155,0.462,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722213717,1.73913,42500.0,1,100,5000.0,10
157,0.468,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722213017,1.73913,42500.0,1,100,5000.0,10
159,0.474,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722212190,1.73913,42500.0,1,100,5000.0,10
161,0.48,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722211391,1.73913,42500.0,1,100,5000.0,10
163,0.486,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722210604,1.73913,42500.0,1,100,5000.0,10
165,0.492,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722209881,1.73913,42500.0,1,100,5000.0,10
167,0.498,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722209163,1.73913,42500.0,1,100,5000.0,10
169,0.504,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722208334,1.73913,42500.0,1,100,5000.0,10
171,0.51,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722207419,1.73913,42500.0,1,100,5000.0,10
173,0.516,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722206657,1.73913,42500.0,1,100,5000.0,10
175,0.522,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722205929,1.73913,42500.0,1,100,5000.0,10
177,0.528,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722205162,1.73913,42500.0,1,100,5000.0,10
179,0.534,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722204424,1.73913,42500.0,1,100,5000.0,10
181,0.54,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722203640,1.73913,42500.0,1,100,5000.0,10
183,0.546,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722202739,1.73913,42500.0,1,100,5000.0,10
185,0.552,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722201966,1.73913,42500.0,1,100,5000.0,10
187,0.558,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722201258,1.73913,42500.0,1,100,5000.0,10
189,0.564,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722200540,1.73913,42500.0,1,100,5000.0,10
191,0.57,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722199861,1.73913,42500.0,1,100,5000.0,10
193,0.576,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722199126,1.73913,42500.0,1,100,5000.0,10
195,0.582,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722198435,1.73913,42500.0,1,100,5000.0,10
197,0.588,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722197694,1.73913,42500.0,1,100,5000.0,10
199,0.594,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722197027,1.73913,42500.0,1,100,5000.0,10
201,0.6,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722196315,1.73913,42500.0,1,100,5000.0,10
203,0.606,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722195537,1.73913,42500.0,1,100,5000.0,10
205,0.612,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722194793,1.73913,42500.0,1,100,5000.0,10
207,0.618,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722194018,1.73913,42500.0,1,100,5000.0,10
209,0.624,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722193214,1.73913,42500.0,1,100,5000.0,10
211,0.63,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722192575,1.73913,42500.0,1,100,5000.0,10
213,0.636,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722191849,1.73913,42500.0,1,100,5000.0,10
215,0.642,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722191091,1.73913,42500.0,1,100,5000.0,10
217,0.648,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722190336,1.73913,42500.0,1,100,5000.0,10
219,0.654,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722189644,1.73913,42500.0,1,100,5000.0,10
221,0.66,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722188861,1.73913,42500.0,1,100,5000.0,10
223,0.666,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722188195,1.73913,42500.0,1,100,5000.0,10
225,0.672,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722187346,1.73913,42500.0,1,100,5000.0,10
227,0.678,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722186595,1.73913,42500.0,1,100,5000.0,10
229,0.684,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722186025,1.73913,42500.0,1,100,5000.0,10
231,0.69,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722185311,1.73913,42500.0,1,100,5000.0,10
233,0.696,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722184582,1.73913,42500.0,1,100,5000.0,10
235,0.702,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722183872,1.73913,42500.0,1,100,5000.0,10
237,0.708,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722183104,1.73913,42500.0,1,100,5000.0,10
239,0.714,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722182293,1.73913,42500.0,1,100,5000.0,10
241,0.72,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722181395,1.73913,42500.0,1,100,5000.0,10
243,0.726,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722180580,1.73913,42500.0,1,100,5000.0,10
245,0.732,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722179884,1.73913,42500.0,1,100,5000.0,10
247,0.738,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722179118,1.73913,42500.0,1,100,5000.0,10
249,0.744,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722178421,1.73913,42500.0,1,100,5000.0,10
251,0.75,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722177704,1.73913,42500.0,1,100,5000.0,10
253,0.756,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722176953,1.73913,42500.0,1,100,5000.0,10
255,0.762,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722176227,1.73913,42500.0,1,100,5000.0,10
257,0.768,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722175466,1.73913,42500.0,1,100,5000.0,10
259,0.774,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722174728,1.73913,42500.0,1,100,5000.0,10
261,0.78,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722173967,1.73913,42500.0,1,100,5000.0,10
263,0.786,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722173261,1.73913,42500.0,1,100,5000.0,10
265,0.792,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722172579,1.73913,42500.0,1,100,5000.0,10
267,0.798,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722171870,1.73913,42500.0,1,100,5000.0,10
269,0.804,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722171207,1.73913,42500.0,1,100,5000.0,10
271,0.81,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722170518,1.73913,42500.0,1,100,5000.0,10
273,0.816,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722169745,1.73913,42500.0,1,100,5000.0,10
275,0.822,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722169001,1.73913,42500.0,1,100,5000.0,10
277,0.828,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722168234,1.73913,42500.0,1,100,5000.0,10
279,0.834,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722167593,1.73913,42500.0,1,100,5000.0,10
281,0.84,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722166866,1.73913,42500.0,1,100,5000.0,10
283,0.846,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722166099,1.73913,42500.0,1,100,5000.0,10
285,0.852,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722165337,1.73913,42500.0,1,100,5000.0,10
287,0.858,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722164643,1.73913,42500.0,1,100,5000.0,10
289,0.864,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722163988,1.73913,42500.0,1,100,5000.0,10
291,0.87,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722163240,1.73913,42500.0,1,100,5000.0,10
293,0.876,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722162429,1.73913,42500.0,1,100,5000.0,10
295,0.882,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722161732,1.73913,42500.0,1,100,5000.0,10
297,0.888,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722161016,1.73913,42500.0,1,100,5000.0,10
299,0.894,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722160172,1.73913,42500.0,1,100,5000.0,10
301,0.9,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722159463,1.73913,42500.0,1,100,5000.0,10
303,0.906,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722158781,1.73913,42500.0,1,100,5000.0,10
305,0.912,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722158201,1.73913,42500.0,1,100,5000.0,10
307,0.918,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722157492,1.73913,42500.0,1,100,5000.0,10
309,0.924,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722156640,1.73913,42500.0,1,100,5000.0,10
311,0.93,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722155949,1.73913,42500.0,1,100,5000.0,10
313,0.936,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722155302,1.73913,42500.0,1,100,5000.0,10
315,0.942,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722154517,1.73913,42500.0,1,100,5000.0,10
317,0.948,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722153778,1.73913,42500.0,1,100,5000.0,10
319,0.954,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722153101,1.73913,42500.0,1,100,5000.0,10
321,0.96,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722152365,1.73913,42500.0,1,100,5000.0,10
323,0.966,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722151562,1.73913,42500.0,1,100,5000.0,10
325,0.972,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722150891,1.73913,42500.0,1,100,5000.0,10
327,0.978,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722150142,1.73913,42500.0,1,100,5000.0,10
329,0.984,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-722149480,1.73913,42500.0,1,100,5000.0,10
